/Users/MBThornton/Library/Caches/pypoetry/virtualenvs/nmdc-automation-VEpwcKpc-py3.9/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
INFO:root:Using NAPA config: ../../../configs/.local_napa_user_config.toml
INFO:root:Deleting old binning data from nmdc database at mongodb://michael.thornton-napa:barman-reconfirm-leggings-883@localhost:27777
INFO:pymongo.serverSelection:{"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "listDatabases", "topologyDescription": "<TopologyDescription id: 66465f9ef50b568cadd8b233, topology_type: Single, servers: [<ServerDescription ('localhost', 27777) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "66465f9ef50b568cadd8b233"}, "remainingTimeMS": 4}
INFO:root:Connected to MongoDB server at mongodb://michael.thornton-napa:barman-reconfirm-leggings-883@localhost:27777
INFO:root:Searching for old binning data records with a known data object type and non-comforming IDs
INFO:root:Deleting binning data record: nmdc:03aee473d15276f72384c62c8c2f1a5b Metagenome Bins metabat2 binned contig file for gold:Gp0321272
INFO:root:Deleting binning data record: nmdc:d0480f9a9465ab42f4dcd23dc5858d15 Metagenome Bins metabat2 binned contig file for gold:Gp0321272
INFO:root:Deleting binning data record: nmdc:bfffe72eee1e966b3c7b53ace7072998 Metagenome Bins metabat2 binned contig file for gold:Gp0321272
INFO:root:Deleting binning data record: nmdc:3d2c82fa68bb8e94c4143f929fb1f758 Metagenome Bins metabat2 binned contig file for gold:Gp0321272
INFO:root:Deleting binning data record: nmdc:ca694802a1242c2017a0e87e9d7c39a0 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:abc4a25bb293dd60754407600ff50bdc Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:74221cf57772c103ed2faf578fe68d71 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:0a1a89c63d9992a6f47df1c217ff1218 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:3887026f4e26e00b96f54a593b0a5ea2 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:3f0ee9df03a940abe6ca6690305f1067 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:1e2a0e00810324f85f3115e811c88e95 Metagenome Bins metabat2 binned contig file for gold:Gp0321272
INFO:root:Deleting binning data record: nmdc:ae509566e7408a38968c4c88c957ab6a Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:2c5ab6764e90ca3ae4260ea7fdfd4c01 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:c100c455505aa11286ea0b18c668f3f2 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:45ffe0f0644e10e6ac9e41ef490a8654 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:91be11c2f7f4f53c84324b9383edb771 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:d95f354799c7e55debb98d8ca956e01f Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:ce11a9154873b34d1f106e17a25d039f Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:b4a2990b2d53d896cb02237366c682e0 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:f98bbbd3ed0cca6e0154fe2a89e57cc2 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:92b0e9a874f3b8a834d34cd8e8f316d1 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:a8d6cb26894088d9230461fe3100af03 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:eeb0ef6e06682ac0cf32d1caf8911255 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:0e01bc9fb547ad7d4cc47048b84513d2 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:8399b54ccf04db35b854f317c8394574 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:60d8353780ca61876770440e29c002ee Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:66f4e0af1d02cef524a7127be409313a Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:c7875857f555caeed6e81a06d0b61315 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:70911b8813139e04922bbfce2c958a97 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:07c0da547ab06c0206d2aa674cd6d8ef Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:d106516f41b0ae51af456f02ef36d4b4 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:6b343a4c47e78348780317d20c122871 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:add76baa2a9eac62f4e4baf25fdc4a42 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:07cd34d48402e3a560f324b5721b6e67 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:28d227bf8625549735ae53a0649724ad Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:e7132d1bef1f76d3fee74e0217622507 Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:d664d4bb799488e735c10def284c4acd Metagenome Bins metabat2 binned contig file for gold:Gp0321273
INFO:root:Deleting binning data record: nmdc:3dfca541c8712230fe8fe5b43e8014e2 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:e998ac648a4299a7e36286760f7a992b Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:e556706303afca6e79abe48650c66c69 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:abbf009379dee833537c9ea3b09e0390 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:ac321cc2bc5ef4ae00aac95c9b99323d Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9e8e71482c4c37f434fa7ab9a07f7e42 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:79f8d7f339e6d012bc53f15f5702d341 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:724428a87fc850487c0d3e51d9a4b929 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:fe046d60003d707d255337264a6a7e88 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9b5544cd930accaf61fcaa4256e19a02 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9c1fb5f83a771fdc2f0aba18fdca2c06 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:21cbe12b6743fde9b51151569aaa8c7a Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:599e3f2bc5fa983d51f6935d955b5fe4 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:b8ba3f730e608339724acafa61b468e5 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:585fc0ef9ac794babf58875c38d483e6 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:49a6d21f02a4ed192ce39e1976e2a87c Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:0577e160815dfa86c73857a5a97018d2 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:92746f616485873237b1d0c4b6c36445 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:2132c2c6327cae87576a3721e57ea9e8 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:999335b94c431c25c4924884f2c6e64b Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:5f48d8dece63d6b0c787c58ecd50e064 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:a84e2f4fc6e7029facc6ed7e8902c8b0 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:7c3e1af2ee79a86b2b6ce3f6fa8cc23c Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:41ae60176c15f8ba0df909736fbac0b0 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:f7ed6bd30806613ede2f345e9811db11 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:2744f09b455599165cb781f24397e5a6 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:a8fc5eafc57c4293a04a30425414a459 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:853a2c0c180731ac1109d2944e053aa5 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:dafcc3417c224e36d20482ae38ef1da3 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:681c35421540eb4a5c4ed1e4e3cc10ed Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:2309485ae8c87aa393b10c2ca3e4f728 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:31b59d29db3fd544127fb6753a83ea56 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:5384639f3fcde59b269e424fc15ae222 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:a3b1ade3334702a6b44699d0529f8bcc Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:ae065744ca95d397a36b91fbde42d3e4 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:532419771f6056968a6498415dffeba8 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9f13130232a94d1a34ba9223d1af142d Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:1a4e79acfe094fb714bd1eae0f57e50c Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9ee9decb871b2dc070575467b0341aaa Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:3f7d3c48714d4a069bb3e820456c3cf4 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:52342c2986e6f067250684af0f8a4e7a Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:f9ace6335a181d52f6e9425a6c9a7c83 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:f3f3817eea28da45f6b6425f5181b222 Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:4d852f1fd267f80b899a56e425f957c5 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:90e2d80df20324c98bca74f7b741eddd Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:9b071317196408f6653303a31dc0386e Metagenome Bins metabat2 binned contig file for gold:Gp0321274
INFO:root:Deleting binning data record: nmdc:017c85ed42f7046ffea1145fa606573a Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:0f3c98d76b5b0e6afdd088b226a7efae Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:26bc174772b38a0620c11c6d24e9a55f Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:7bd7cb5f4bea451fcd13f37b4a600b11 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:33eb0bb240fc8b4cd21b1166417825d0 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:989aaf5c86a7affde57991725e660978 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:bcfaa2a6b24a2de269f0964f93d3e108 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:6165a5590150e9a709cbf07e06f8872f Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:1af474cdb55452e66df8584d56977fce Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:0436b9fb8e6060aa43fb83ecee61a55d Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:14fd84da4695b1a505d167d57f5a2388 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:9bf599a5326f5b6d2388de930fd1c2d8 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:f8e5b269e5a20a0ccc27eb8e341df75e Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:ed31fd1ccc98cf47bbed3749f784bd4f Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:7d0b576764e808fb98ab08dad95d39d8 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:5d9db6d9c883c1fda739337aed08fe62 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:64b3d2611b6217af8225ff8a3ab1af96 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:5e6761455c92851b8ef7f2cc62311199 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:67fea07a3e246720f138dc5cac094a74 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:31e84e1ad7fd99bb5c215843538c34ee Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:a1b3b312e379cf9cdf872848dc8518c9 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:f1c213ebe3a43def66938b012dc58af8 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:c342b66a5086677d7dd4d21bf04f1a24 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:dcecccd1bb5d1d5d4e890dc071fca0e5 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:54d0d7f4ed3ac1e5124cc075a71bccfa Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:6b1c047943eb79ecf7f1c1e201fe610a Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:45f89ca31106f346e2a8fcdb95f1254f Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:9d61676bc0868c16f25d1d0644cec087 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:5a9ff603b56796ef9a493d32b4413eb5 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:172913bbf945cff243c7351895c1c5b2 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:bf4798ae75dabf53bd3dec2dbdf1f87f Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:464c2cba2eab43a19b08674ad937e797 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:e060529aab3208fffd2a91dac7f4d716 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:a115cc295f35da72145e5e9a36ad9ce8 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:f6fda4ffd8a56a6503ced1cdffcd9b7e Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:fee8eb5bfbc6d663b0b28ac049db9b21 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:a3935905d8ece1aa569556a5e3f9ff72 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:ba948a21208bb5ae1566066c2facdac2 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:9fd91c2981d03eb3ca565a979245a275 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:e5fee7ce23e67820034433a852597376 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:b222c909ffcb4fdb74e168d6a16ac57e Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:981417e44cae4c9bf4216f963387541e Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:2e329f6639c80568d81a91aab31580a5 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:f621c8d89da5c88b468d51accbd396b8 Metagenome Bins metabat2 binned contig file for gold:Gp0321275
INFO:root:Deleting binning data record: nmdc:b4bbd3beb83d4747c89c00d2581a3ab4 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:8bd3fefb5e1052545b066881de0e2b3d Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:cb36125c089be782998089cac633b875 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:0b7a00552cb8c2b4ad4a3d22f41bd7d5 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:3c616885dea832c3cbb67559a4183451 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:022441d818a9a5554c8e3e83004537ca Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:bcfb7ec2b8393224fe88dcdee42a39f7 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:113148e73a38a63b28f67f2d02992471 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:26c25074d795bc0fe36e83638fb65153 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:062a9260e3c4389007e7bf2782f215cd Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:96316af40647d3ad567695db08c4d56e Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:4c66d0414b675eb73f0d027cbc282c00 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:5f348795d7c9e8fc9ae502176cab20b4 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:1df35adf6b24f2455dd827a78c428ca9 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:c12448a1c4ae73758e5419dcf6968751 Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:2b813f45ac47d5e088099c08a9a0fec0 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:5a75a44c9e4cd3b5f16dcad16682575d Metagenome Bins metabat2 binned contig file for gold:Gp0321276
INFO:root:Deleting binning data record: nmdc:b142b9079540fa13d7700707c851b650 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:4b191f88fdd5bc803ac060900b36a6ee Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:72a7b3f800325df5deba3bcd02c9ab47 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:a811c55f42e81d39c778f87018cc9eaa Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:ee7e9a5bae09f60787ad4f12a200fdf1 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:b453d480168242c9926c3ec0048c0fe7 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:cb45377c5f53714f685d84ff4b15c816 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:0a49cb94bc5a2608d5f973ab023ea24d Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:3489912d79989cccaeea0a8e017d4a84 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:82aca9d3861c79c0b6deb3e8169c26bc Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:a960909d0e21ab152db7ed20172c5e43 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:09b30415c3d30edcda2252e4691ee3d7 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:1a8c204b365afef9e273ec162b04a8f7 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:728decb415b064667941084ca7481555 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:567ceea6e486b2e5716b09c9cc33163d Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:8b10b2a6a835c5d1c232436300d3f172 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:09a2c73ad0651308563ec42d6094b80d Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f58894f71091e77764d7184b1c7d30b8 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f76bbd4642e737e6d20026db42f726d2 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f530361253da66fa707697723dba65fc Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:7e61e0240d1a3bcd97108fb09b9e2c50 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:0ac8b42d6ed3e66dc58589a41e52ae53 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:92148e5e5fbf5f5325b892da1c5f1688 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:d3e3bf64672e8becc2ea603c2701ad42 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:8f3cbada88a7325db7f563a502e32820 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:26e95112660e4a88a5f15ff73e8d2044 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:ef6e1abd3a6a857ea79da85f8f40ad0d Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:75198cde5706e8d5485762f1bb4a8fd5 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f1b417d18df52a40808e0293e9950125 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:82534c987159687ab9b0e3cbd540714b Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:4573c1c97117a9fd6d8a7f1d88c0caf1 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f0fe21240448088fe809fe91da88d9b7 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:21ec05e6fd28d5b85f0dc6c693d6648b Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:f215369108e1f5718393aa494ce7a393 Metagenome Bins metabat2 binned contig file for gold:Gp0321277
INFO:root:Deleting binning data record: nmdc:dfbea24827c0c875db487d4d0a5f8f31 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:6ae5ef64a8edfbeeec147c27816a578f Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:d215f21a09d0673d048df2e95f7ad0ca Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:a279b5b4b487a88c9364545bee1eff00 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:fb30791a95f84bf5f81b1a62d376857e Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:ac2896b97a56aeed11e186104fc06b4e Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:11fe35c94776103740001a0e23e179fe Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:101710225731a87f95953dc4dc2f8c6a Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:071a4fe97f3713b93261e3118bced6a4 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:001b23ad091615ff1a26f0fc53f2a890 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:f526d038f8cb6f17a1f28252d2babe22 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
INFO:root:Deleting binning data record: nmdc:d13437cf4e4a25e7e54f3125bd510896 Metagenome Bins metabat2 binned contig file for gold:Gp0321278
